p1,p2,rank,fs,w1sp,w2sp,wsp,wrp,tpw,aces,df,bpc,bps,bpo,bpw,tmw,complete,serveadv,h2h,fatigue,uncertainty,winner,tourney_id,year,p1_odd,p2_odd
Ricardas Berankis,Steve Johnson,1.0,-0.009729808226996428,-0.06114296845346012,-0.007737860777577431,-0.04055088071522506,-0.004191721739715881,-0.02201206559631874,-0.35628234363074696,-0.00980358123627012,0.12152116530572048,-0.04103432626036052,-0.041564526418021004,0.06612762019508978,-0.2412356321839081,-0.0167,-0.04474260245494094,1.0,-0.14,0.02766794407062581,0,49.0,2020,2.1,1.72
Denis Shapovalov,Soon Woo Kwon,-56.0,-0.01878192078222629,0.062102589030259,-0.048279415773096516,0.01629592862305973,-0.0021313294112841885,0.012615328364157352,0.2861118703842349,0.15378122107428993,-0.0331695478357068,0.005803467060643497,-0.15531445740543687,0.08348234034997493,0.09761904761904766,0.0042,0.014164599211775541,0.0,0.0,0.08558079922881427,0,49.0,2020,1.22,4.33
Taylor Fritz,Gilles Simon,-27.0,-0.005455983219117444,0.07056583362620561,0.009173521216435443,0.04122913334827405,-0.055534633177229065,-0.005353443517619128,0.4673392416674869,-0.021237825306965274,-0.15424533418912922,0.02814061237375776,-0.14026601037433006,-0.097452049275066,-0.0994871794871795,-0.0198,-0.014305499828955015,-1.0,0.194,0.016011178324729758,0,49.0,2020,1.5,2.62
Filip Krajinovic,Marcos Giron,-70.0,0.0691016063887766,0.02211838704782243,-0.0222295927955598,0.015902650354648662,0.06382075304841173,0.037051287064160776,-0.03360690235690233,-0.02823861867979516,-0.12261763291175055,0.0901545214045214,0.4041237448100192,0.16679292929292927,0.6666666666666666,0.0445,0.07972340340306039,0.0,-0.25,0.3115031897926634,0,49.0,2020,1.1,7.0
David Goffin,Lloyd Harris,-85.0,-0.0545700127380353,0.01949105326258882,0.05473358340965784,0.020338673652227083,0.08413009543575484,0.044673015308300534,-0.35112380172205243,-0.017612912065518762,-0.15963511844878753,-0.0077152182514818035,0.309391746741341,-0.02467279322263644,0.2500547345374933,0.0593,0.10446876908798193,0.0,0.1304,0.03583230380913556,0,49.0,2020,1.16,5.0
Jordan Thompson,Egor Gerasimov,-9.0,-0.040463185489348685,-0.0421488098744367,-0.0390510128172703,-0.04638004949765629,-0.009330429621361548,-0.029243572057244205,-0.3728341288256409,-0.07371651418279182,0.11481491964473176,-0.13969817875433546,-0.04149837525648637,0.02115179793751215,-0.5297619047619048,-0.0205,-0.05571047911901783,0.0,0.0,0.11541518442792476,0,49.0,2020,1.72,2.1
Christian Garin,Mikhail Kukushkin,-71.0,-0.030853736090282743,0.03560928898835747,-0.06651989256207846,-0.007936502777478479,0.01953760199700788,0.00268429680163379,0.11110051629801433,0.1306885205746091,-0.02106978208991484,-0.10373472329368992,0.08977762316798342,0.07103729644830914,-0.02555555555555556,0.0095,0.011601099219529398,0.0,0.2195,0.06513527874967902,1,49.0,2020,1.8,2.0
Jack Sock,Adrian Mannarino,350.0,-0.022715320361721858,0.05611944407173086,0.01264344335349854,0.03570461151792459,-0.01018422039558742,0.00932870326613211,0.13558323322274365,0.1148175489787268,-0.15416183880517734,0.06504086926321527,0.015527127922719262,-0.05942812685865272,0.06954732510288064,0.0065,0.025520391122337168,0.6,0.1905,0.017178174550528436,1,49.0,2020,2.75,1.44
Ugo Humbert,Matteo Berrettini,34.0,0.004068532090412358,-0.04418263586011395,0.0008519307336987136,-0.027335195381080868,-0.001190253531011043,-0.009859288211953088,-0.12306192941913265,0.07639087976049458,0.10364473217874888,-0.06747023778867656,-0.053564407004247305,0.16056991393557565,-0.19841269841269848,-0.0099,-0.02852544891209191,0.0,-0.0345,0.09698896591450816,1,49.0,2020,3.0,1.4
Gregoire Barrere,Andrey Rublev,79.0,0.05414450363479173,-0.1084099387881452,-0.0064401945771343505,-0.0576807374896049,-0.08682067533557536,-0.061295627717972874,-0.14113117970572442,-0.10051924201736584,0.19599599128030964,-0.09728286910721706,-0.217056288180334,-0.15108128090429407,-0.4095238095238095,-0.0754,-0.14450141282518025,0.0,0.0938,0.05995053123882714,1,49.0,2020,7.0,1.1
Grigor Dimitrov,Marton Fucsovics,-46.0,0.056507328047232235,0.08004196856633172,0.015768357189275158,0.06367844762196173,-0.008619513585399308,0.02583745039371954,0.18962931462814425,0.02182987055105701,-0.19636642533207813,0.06584139942594835,-0.003824287584945685,-0.009411498406434349,0.21966157532195266,0.0188,0.05505893403656242,-1.0,0.0196,0.017373063759210758,1,49.0,2020,1.57,2.37
John Millman,Frances Tiafoe,-39.0,-0.014363614289322868,-0.0299827881323268,-0.0038434469997388203,-0.020701177260713632,0.012557197375256237,-0.0020260980574102194,-0.2228295630681661,-0.0652606063579243,0.08363885973435681,0.02082372835548529,0.011813255526487432,0.04833638936050971,-0.06069182389937116,0.0005,-0.008143979885457397,1.0,-0.2059,0.03224629898918003,1,49.0,2020,1.53,2.5
Miomir Kecmanovic,Roberto Bautista Agut,36.0,-0.02243720640115721,-0.005978695175989035,-0.02557990730179149,-0.016988725817509986,-0.06423594732492444,-0.03763375115510692,0.0585535752705007,0.0323685236593218,0.04478022797436332,0.00808673533197357,-0.3309730127670081,-0.04614248936447196,-0.2771428571428571,-0.0473,-0.08122467314243442,0.0,-1.0,0.03614797549127932,1,49.0,2020,6.0,1.12
Milos Raonic,Vasek Pospisil,-76.0,0.043391297322653344,0.056997666311627726,0.07832740894117872,0.07452197531254035,0.024340349214081347,0.039817192821462566,0.4620273087905481,0.056913878837539976,-0.1845728618510932,0.17788656743047238,0.0598891685227525,-0.007075508610687842,0.2808779761904763,0.0419,0.09886232452662168,0.3333,-0.1875,0.021021760392517533,1,49.0,2020,1.14,5.5
Richard Gasquet,Alex De Minaur,23.0,0.011384149868840288,0.03829328684760625,0.010491471376824156,0.0277997935639559,-0.0021245741795372086,0.009556390218012693,0.12581303101583652,-0.06646540674451851,-0.08197461608948298,0.0363433769538839,0.07237870090610476,0.03687163425066548,0.12586367880485538,0.009000000000000001,0.02567521938441869,0.0,0.0312,0.021640081096470504,1,49.0,2020,3.5,1.3
Felix Auger Aliassime,Andy Murray,-94.0,0.05319066219676327,-0.0065235201954448865,-0.037804159413725946,-0.006554506344219946,-0.07184349648896983,-0.03720142803412085,0.22638972141952385,0.14241257463898316,0.06206641993482076,-0.023463222428595776,-0.2653614913810739,-0.09062614278297854,-0.376845238095238,-0.0499,-0.07839800283318976,0.0,-0.0769,0.04497855114092756,0,49.0,2020,1.53,2.5
Daniel Evans,Corentin Moutet,-46.0,-0.0705263126254243,0.03749292695546014,-0.017427890289294257,0.010389701437127363,0.016234414186694024,0.01321240482992464,0.15405468110877885,-0.07086118177624129,-0.02083589014276066,0.038934060463956865,0.12825375326332838,-0.03099564605529265,-0.07692307692307687,0.0136,0.026624115623821387,0.0,-0.0667,0.13066583798740655,1,49.0,2020,1.5,2.62
Marin Cilic,Norbert Gombos,-66.0,-0.02199342649103564,0.0904093645523657,0.07820008539203127,0.07921288598367382,0.045074754398671764,0.06017594190397847,0.3017502010772557,-0.14203253381009245,-0.2374425701647867,0.12152616385371373,0.12063736412005882,0.12124522414366162,0.5396825396825398,0.0573,0.12428764038234558,0.0,0.3415,0.1159441661413343,0,49.0,2020,1.3,3.5
Jan Lennard Struff,Novak Djokovic,28.0,-0.10585059232866556,0.0078052600285459794,-0.07220052833664847,-0.0484183707238488,-0.0836388594951219,-0.060507962463907376,0.2439533969486717,0.09391564582878636,0.12522080115919354,-0.10795721443887274,-0.2970362457656637,-0.09529419982805136,-0.452689594356261,-0.0752,-0.1320572302189707,-1.0,-0.0667,0.009071787778172524,1,49.0,2020,11.0,1.05
Ricardas Berankis,Pablo Carreno Busta,38.0,-0.08206828402754351,-0.00433585462747732,-0.005731106879407921,-0.01882127701136649,-0.011887196649375098,-0.013650494842782412,-0.005042747470810349,0.1022799358174546,0.021300311269156658,-0.016784757650761817,-0.08958435033133849,0.07503955785188704,-0.10890804597701144,-0.0139,-0.03070847366074158,-1.0,0.1067,0.025980190878134288,1,49.0,2020,3.4,1.33
Denis Shapovalov,Taylor Fritz,-8.0,-0.00409865115718222,0.025923946634398683,0.0025640881540308635,0.01773835189867845,0.00533404457340525,0.00901224452896815,-0.08539734890153627,0.20506555596850856,-0.0010365101534037802,0.09036355290457887,-0.031070074159895163,0.015563188369912996,0.056410256410256376,0.0095,0.0230723964720837,1.0,0.0612,0.017557525794390967,0,49.0,2020,1.53,2.5
Filip Krajinovic,David Goffin,16.0,0.06483152444307094,-0.04039050541766576,0.030707130706484675,-0.00012468978288326937,-0.010945375973142657,-0.0036252102236482564,-0.05975598457817328,-0.10412311265312038,0.015017569722448387,0.026151319307067933,-0.06990962571021743,0.016959097355944475,-0.048285147392290284,-0.006999999999999999,-0.011070065756025926,0.3333,-0.1704,0.012469763600056772,1,49.0,2020,1.53,2.5
Borna Coric,Stefanos Tsitsipas,26.0,0.01968235632739168,-0.07394519651807152,-0.02212214612679764,-0.05108185722505354,-0.004308108940033251,-0.02538740828098152,-0.11511213794531695,-0.02242685629012764,0.1833661247907551,-0.045292660242703175,-0.014536048652534994,-0.006983269671320014,-0.13664434523809532,-0.021,-0.05538996616508679,0.0,-0.3171,0.00907362280625008,0,49.0,2020,6.5,1.11
Jordan Thompson,Mikhail Kukushkin,-27.0,0.002800942430059572,0.05442471003389904,0.002756529512101924,0.037927473168931414,0.004866848283769154,0.018163288264622268,0.3029091971844909,0.05364348904662016,-0.19130990471866666,0.03609607656864111,0.008651977676530587,-0.015630441622877356,-0.015350877192982504,0.0164,0.04279432145270057,-1.0,-0.04,0.046314058235763116,0,49.0,2020,1.36,3.2
Cameron Norrie,Alejandro Davidovich Fokina,-23.0,-0.0306061311016107,0.058102527545401676,0.07818038973266495,0.05908946362875212,-0.023706918014485708,0.012777310335693405,0.3768949099125887,-0.04267268418915959,-0.08321629171539369,0.06528096548190583,0.07023064604584539,-0.18061305148062887,0.13888888888888884,0.0077,0.0353825456142664,0.0,0.2931,0.2340809942711953,1,49.0,2020,1.44,2.75
Adrian Mannarino,Alexander Zverev,32.0,-0.03358921342844345,-0.061929625124979674,-0.005882743474159513,-0.04904485752176513,-0.013551688042882426,-0.02704686867785672,-0.3270246967156601,-0.10483265731234652,0.15901085669212167,-0.07332020844280618,-0.045016586319134855,-0.03616577826890705,-0.1504181600955795,-0.0272,-0.06259654556464755,-1.0,-0.1299,0.008483715964496081,1,49.0,2020,5.5,1.14
Casper Ruud,Matteo Berrettini,29.0,0.055052934141448406,-0.08891882658877959,-0.034017903698458696,-0.054846311943961834,-0.0010817316651446918,-0.019642039264091804,-0.3261281201087501,0.027223796935406663,0.16669641467736498,-0.07626490581130474,-0.021882246649196743,0.11275098994875155,-0.23275862068965514,-0.02,-0.055928043609106526,1.0,0.0597,0.09714060822342836,1,49.0,2020,5.5,1.14
Salvatore Caruso,Andrey Rublev,86.0,0.017483028702485637,-0.13576482128867806,-0.06221782672174043,-0.1021298146728129,-0.015420382943636237,-0.0526311462661796,-0.3093956507418046,-0.03495847534309071,0.3388078215001292,-0.027443176481638187,-0.1730382871645061,-0.019193173089934186,-0.38461538461538464,-0.0475,-0.11755019761644915,0.0,0.1429,0.14935254120122834,1,49.0,2020,9.0,1.07
Marton Fucsovics,Frances Tiafoe,-16.0,-0.06689664083746416,-0.018183624976486186,-0.021256097126461808,-0.03140762585116996,0.04203962056080013,0.002878685832224725,-0.2164517966263916,0.0855544239230708,0.11279475582885595,-0.0004886851791828795,0.1699911845675922,0.015920263882436503,-0.036333333333333384,0.0153,0.010631994709630166,1.0,-0.0667,0.02669171711542076,1,49.0,2020,1.57,2.37
Roberto Bautista Agut,Vasek Pospisil,-83.0,0.061392251310971924,-0.0473507345265316,0.054289526487919286,0.002989537238366257,0.08253256008777665,0.03405600155194577,-0.4782751320105879,-0.0964279134017299,0.016325501843648168,0.025820207393401632,0.2802387353390149,0.05996621041393412,0.20063715627095904,0.0557,0.08552209732614291,1.0,-0.2148,0.01518779583503426,1,49.0,2020,1.36,3.2
Karen Khachanov,Alex De Minaur,-12.0,-0.0005416559574867863,0.06356041144585245,0.01656726959648791,0.04304294761582972,-0.00506669845339225,0.014286963331308966,0.3626073596203509,-0.018430190133551738,-0.18958914500796964,0.07859695988116566,-0.03745123868689615,0.09058513243197958,0.023249299719887984,0.0124,0.03797624916243747,0.0,-0.0101,0.01576413318009779,1,49.0,2020,2.37,1.57
Felix Auger Aliassime,Corentin Moutet,-56.0,-0.05630573164992336,0.10628828951273817,0.00418078704140601,0.060073253089212963,0.002473878100818282,0.02353466570742141,0.500287845663971,0.03332874427815236,-0.2385340166586312,-0.04319936842319383,0.040863777506982564,-0.12598573971298233,0.033333333333333326,0.0213,0.06254713119003125,1.0,-0.0132,0.150976919711392,0,49.0,2020,1.2,4.5
Marin Cilic,Dominic Thiem,35.0,-0.023177054192229263,0.03187497816483875,-0.0031360153801528448,0.013510686716559415,0.005498186291173103,0.009294712680200434,0.2384899431205787,-0.00803760912556173,-0.05111396701685245,-0.03351901884048447,0.0076669214407502064,0.01875147241138048,0.04237111653778314,0.0088,0.01900887300773252,-1.0,0.3333,0.00755168085009526,1,49.0,2020,4.0,1.25
Denis Shapovalov,David Goffin,7.0,0.002392003411125554,0.04162473333069261,0.00889151538908073,0.028956882264960068,-0.0507969106117549,-0.008577475181242966,0.19438001229013915,0.11982518108012626,-0.07314688228372583,0.0395513368015008,-0.20682131716377186,-0.08354076856692816,-0.02880485527544352,-0.0223,-0.021840028346794826,-1.0,0.0763,0.00855578164993507,0,49.0,2020,2.1,1.72
Borna Coric,Jordan Thompson,-31.0,-0.02835238363602155,0.028528643315512636,0.04261603710304551,0.028059217422131463,0.0099939090205175,0.01470617163927468,-0.014455938042423178,0.009004603571218156,-0.05567871747412828,0.0337461387284409,0.07438468534005838,0.003449186649448988,0.11111111111111116,0.0166,0.038053126442648966,0.0,-0.0802,0.025217737740375185,0,49.0,2020,1.5,2.62
Alexander Zverev,Alejandro Davidovich Fokina,-92.0,-0.035214752732848686,0.11419392256962092,0.009079716375450464,0.07093825463384207,-0.0214355441251462,0.02425346112081267,0.4904597028334341,0.05855693867206393,-0.2455155316189421,0.04648360001326657,-0.11078547832791658,0.03987919773568594,0.3242424242424242,0.014,0.04950271050869587,0.0,0.2293,0.1875439783127384,0,49.0,2020,1.11,6.5
Andrey Rublev,Matteo Berrettini,6.0,-0.034394189337443204,-0.026764594558788542,-0.03566438242957648,-0.03851390367922525,0.059696659448855875,0.009035885681408671,-0.1809540792189514,0.14085922501629478,0.1273130277358635,-0.03482475564742127,0.16876272516386226,0.11605063822840972,0.07817460317460334,0.0257,0.02118275576963064,-0.5,-0.052000000000000005,0.02374759162257676,0,49.0,2020,2.0,1.8
Daniil Medvedev,Frances Tiafoe,-77.0,-0.037534615634470914,0.03617406493580522,-0.0011707531446014665,0.01549233891813695,0.048504114158555545,0.0310570181679109,0.08856477106086691,0.09005330989570537,-0.027988436254428484,0.007534439640509705,0.1899045572386226,0.05608545424873829,0.2710526315789475,0.0375,0.0639964530766925,1.0,-0.1832,0.01808092812823547,0,49.0,2020,1.12,6.0
Alex De Minaur,Vasek Pospisil,-66.0,0.020663998020089336,-0.05953901607082501,0.0020218352909073807,-0.027252698308409484,0.05364727444842887,0.008296850990410498,-0.4508776677289376,-0.005372236367808203,0.0932969755477166,-0.09268160173384564,0.17763800933457768,-0.045171235655114834,0.06428571428571417,0.0252,0.026394576140019388,1.0,-0.1674,0.033426817691857166,0,49.0,2020,1.44,2.75
Dominic Thiem,Felix Auger Aliassime,-18.0,-0.041717445550417454,0.028631785853707962,0.04360872521850157,0.02376833059673933,0.018377662751452358,0.017382062162859983,-0.2098597737231644,-0.1302861393971896,-0.15524695184181125,-0.0016691772753653078,0.16517983866745478,-0.02648869852126301,0.19178819084479454,0.0207,0.04214599334819169,0.0,-0.0889,0.01672796687314674,0,49.0,2020,1.4,3.0
Denis Shapovalov,Pablo Carreno Busta,-10.0,-0.06501590775633592,0.078519579883636,-0.01884845707660065,0.03142414646310132,-0.016396812353947743,0.007207979832434319,0.3493060695015538,0.2372155737325229,-0.08658267048761348,0.06781849014277108,-0.0815607626083481,-0.008046752367374229,0.11041162227602902,0.0005,0.015027334109153578,-0.3333,0.2824,0.015626415488219213,1,49.0,2020,1.66,2.2
Borna Coric,Alexander Zverev,25.0,-0.012981566644980843,-0.030528843633235162,0.02047600201204325,-0.014340354489029703,-0.02083884488839033,-0.016824957316984968,-0.21095744773948816,-0.14818371697278046,0.08736929577501923,-0.004639881111874189,-0.04561329530386915,-0.03204079017625594,-0.16738733807699324,-0.0189,-0.03517919937742004,0.3333,-0.1331,0.008470267314354029,1,49.0,2020,3.2,1.36
Daniil Medvedev,Andrey Rublev,-9.0,0.0012170956354737859,0.016346357369061648,0.023394111739441448,0.021513020386853654,0.014187122198890624,0.018964525077711517,0.1840487361330269,-0.00917253806534113,-0.07098250600573308,0.03800534896980745,0.07438797679094966,0.025852280793837,0.11586021505376345,0.0175,0.035700142585744284,1.0,-0.0818,0.011607497918740156,0,49.0,2020,1.25,4.0
Alex De Minaur,Dominic Thiem,25.0,0.012996661299047862,-0.060407157170840775,-0.015439577357264532,-0.03718917157048551,-0.002784167936728532,-0.015364943312228818,-0.19372881099250933,-0.010259067151865642,0.13834292442268942,-0.09007967467781053,-0.03811178341258548,-0.003973690851506673,-0.0815457447036394,-0.0158,-0.03997333950721405,-1.0,0.0563,0.012421118341720412,1,49.0,2020,5.0,1.16
Alexander Zverev,Pablo Carreno Busta,-20.0,-0.013656007738338529,0.057263175672474076,-0.010896797819925695,0.03153001878700633,0.02937923191391062,0.026696797592630158,0.303296400266148,0.1728462806687853,-0.1425895314382664,0.015138257577359537,0.0532971658758995,0.07668335961221613,0.23134018759018754,0.031,0.06090925070091696,1.0,0.1403,0.009419380880294807,0,49.0,2020,1.36,3.2
Daniil Medvedev,Dominic Thiem,2.0,-0.016381027149824146,-0.02014492845166916,-0.012461829737897334,-0.01901643978858181,0.02321996169358098,0.003474371051603864,0.12001476188418847,0.03129741248277779,0.09197252568036972,-0.02852245678582377,0.09632315011879357,0.032638293170205224,-0.04164724164724143,0.0082,0.004203521904999175,-1.0,0.0074,0.00708439303740712,1,49.0,2020,1.8,2.0
Dominic Thiem,Alexander Zverev,-4.0,-0.03118641412697498,0.008225005585841605,0.03587708719240168,0.010327005733928307,-0.016775249300025163,-0.004368553988915225,-0.11643786908984766,-0.10827170971824482,-0.012365265752728671,0.04796466145141776,0.008859543800702419,-0.093878844538899,-0.0324105870980872,-0.0073,-0.006448243566096856,0.5556,-0.1683,0.0063920354020938226,0,49.0,2020,1.25,4.0
Miomir Kecmanovic,Yannick Hanfmann,-71.0,0.0063051371816809105,0.05101677296000173,0.025840371424594888,0.04894534644229087,0.05094899841690703,0.04170229978856888,0.1451603951603952,-0.010350760350760352,-0.0601107226107227,0.05379186639690836,0.08490002061430624,0.18258636788048555,0.42857142857142855,0.0477,0.0998943448591979,0.0,0.0338,0.7626415462709878,0,67.0,2020,1.75,2.0
